URL,Title,Type,Status,ID,Parent,ContentLength
https://regtekconsulting.com/blog/cro-optimization-healthcare-practices/healthcare-sites-underperform/,Healthcare Sites Underperform,media,inherit,783,,0
https://regtekconsulting.com/regtek-consulting-logo-512/,Regtek-Consulting-Logo 512,media,inherit,777,,0
https://regtekconsulting.com/home/regtek-hero-image-2/,Regtek Hero Image,media,inherit,768,,0
https://regtekconsulting.com/blog/medical-spa-marketing-roi-lifetime-value-case-study/gemini_generated_image_uixg6juixg6juixg-copy/,Gemini_Generated_Image_uixg6juixg6juixg copy,media,inherit,761,,0
https://regtekconsulting.com/blog/medical-spa-marketing-roi-lifetime-value-case-study/first-visit-metrics-copy/,First Visit Metrics copy,media,inherit,760,,0
https://regtekconsulting.com/blog/medical-spa-marketing-roi-lifetime-value-case-study/strategy-shift/,Strategy Shift,media,inherit,759,,0
https://regtekconsulting.com/blog/medical-spa-marketing-roi-lifetime-value-case-study/first-visit-metrics/,First Visit Metrics,media,inherit,758,,0
https://regtekconsulting.com/services/services-overview/,Services Overview,media,inherit,754,,0
https://regtekconsulting.com/home/gemini_generated_image_tsif0btsif0btsif-copy/,Gemini_Generated_Image_tsif0btsif0btsif copy,media,inherit,732,,0
https://regtekconsulting.com/home/gemini_generated_image_tsif0btsif0btsif/,Gemini_Generated_Image_tsif0btsif0btsif,media,inherit,731,,0
https://regtekconsulting.com/website-design/gemini_generated_image_8kzq8o8kzq8o8kzq-copy/,Gemini_Generated_Image_8kzq8o8kzq8o8kzq copy,media,inherit,729,,0
https://regtekconsulting.com/meta-ads/meta-ads-hero/,Meta Ads Hero,media,inherit,726,,0
https://regtekconsulting.com/google-ads/google-ads-hero/,Google Ads Hero,media,inherit,724,,0
https://regtekconsulting.com/services/services-hero-2/,Services Hero,media,inherit,722,,0
https://regtekconsulting.com/services/services-hero/,Services Hero,media,inherit,721,,0
https://regtekconsulting.com/services/gemini_generated_image_hojtkjhojtkjhojt/,Gemini_Generated_Image_hojtkjhojtkjhojt,media,inherit,720,,0
https://regtekconsulting.com/?attachment_id=699,unnamed (45),media,inherit,699,,0
https://regtekconsulting.com/blog/google-business-profile-optimization-medical-practices/unnamed-20/,unnamed (20),media,inherit,696,,0
https://regtekconsulting.com/blog/google-business-profile-optimization-medical-practices/category-sub-categories/,Category &#038; Sub Categories,media,inherit,695,,0
https://regtekconsulting.com/blog/google-business-profile-optimization-medical-practices/gemini_generated_image_ub4mr7ub4mr7ub4m/,Gemini_Generated_Image_ub4mr7ub4mr7ub4m,media,inherit,694,,0
https://regtekconsulting.com/blog/google-business-profile-optimization-medical-practices/gmb-profile-optimization/,GMB Profile Optimization,media,inherit,693,,0
https://regtekconsulting.com/blog/provider-intro-videos-medical-practices/video-content-to-multiple-areas-copy/,Video Content to Multiple Areas copy,media,inherit,679,,0
https://regtekconsulting.com/blog/provider-intro-videos-medical-practices/ring-light-easy-camera-setup/,Ring Light Easy Camera Setup,media,inherit,678,,0
https://regtekconsulting.com/blog/provider-intro-videos-medical-practices/patient-journey-copy/,Patient Journey copy,media,inherit,677,,0
https://regtekconsulting.com/blog/provider-intro-videos-medical-practices/small-business-doctor-being-filmed/,Small Business Doctor Being Filmed,media,inherit,676,,0
https://regtekconsulting.com/home/cta-pattern-overlay/,cta-pattern-overlay,media,inherit,611,,0
https://regtekconsulting.com/blog/marketing-leads-not-converting/medical-practice-front-desk-modern/,medical practice front desk modern,media,inherit,573,,0
https://regtekconsulting.com/blog/marketing-leads-not-converting/image/,image,media,inherit,571,,0
https://regtekconsulting.com/blog/marketing-leads-not-converting/unnamed-13/,unnamed (13),media,inherit,570,,0
https://regtekconsulting.com/blog/marketing-leads-not-converting/unnamed-12/,unnamed (12),media,inherit,569,,0
https://regtekconsulting.com/blog/why-i-started-regtek-consulting/unnamed-11/,unnamed (11),media,inherit,563,,0
https://regtekconsulting.com/blog/why-i-started-regtek-consulting/20250223_192245/,20250223_192245,media,inherit,562,,0
https://regtekconsulting.com/blog/why-i-started-regtek-consulting/busy-medical-office/,Busy Medical Office,media,inherit,561,,0
https://regtekconsulting.com/home/gemini_generated_image_i1r52mi1r52mi1r5-copy/,Gemini_Generated_Image_i1r52mi1r52mi1r5 copy,media,inherit,544,,0
https://regtekconsulting.com/home/gemini_generated_image_i1r52mi1r52mi1r5-2/,Gemini_Generated_Image_i1r52mi1r52mi1r5,media,inherit,543,,0
https://regtekconsulting.com/home/gemini_generated_image_i1r52mi1r52mi1r5/,Gemini_Generated_Image_i1r52mi1r52mi1r5,media,inherit,542,,0
https://regtekconsulting.com/home/new-patients/,New Patients,media,inherit,541,,0
https://regtekconsulting.com/meta-ads/gemini_generated_image_9e7e3y9e7e3y9e7e-2/,Gemini_Generated_Image_9e7e3y9e7e3y9e7e,media,inherit,524,,0
https://regtekconsulting.com/meta-ads/gemini_generated_image_9e7e3y9e7e3y9e7e/,Gemini_Generated_Image_9e7e3y9e7e3y9e7e,media,inherit,523,,0
https://regtekconsulting.com/meta-ads/gemini_generated_image_9e7e3y9e7e3y9e7e-copy/,Gemini_Generated_Image_9e7e3y9e7e3y9e7e copy,media,inherit,522,,0
https://regtekconsulting.com/meta-ads/k-1757_website_optimization_illustration_white_background_-a_7d20c1db-6add-43c5-bbc4-1d4d1df7fc4a_1-2/,k.1757_Website_Optimization_Illustration_white_background_&#8211;a_7d20c1db-6add-43c5-bbc4-1d4d1df7fc4a_1,media,inherit,514,,0
https://regtekconsulting.com/google-ads/unnamed-9/,unnamed (9),media,inherit,506,,0
https://regtekconsulting.com/website-design/unnamed-7/,unnamed (7),media,inherit,503,,0
https://regtekconsulting.com/website-design/improved-landing-page-3/,Improved Landing Page,media,inherit,501,,0
https://regtekconsulting.com/website-design/improved-landing-page-2/,Improved Landing Page,media,inherit,500,,0
https://regtekconsulting.com/website-design/improved-landing-page/,Improved Landing Page,media,inherit,499,,0
https://regtekconsulting.com/meta-ads/k-1757_website_optimization_illustration_white_background_-a_7d20c1db-6add-43c5-bbc4-1d4d1df7fc4a_1/,k.1757_Website_Optimization_Illustration_white_background_&#8211;a_7d20c1db-6add-43c5-bbc4-1d4d1df7fc4a_1,media,inherit,476,,0
https://regtekconsulting.com/google-ads/k-1757_google_ads_optimization_illustration_using_google_colo_99cd9377-16a8-44af-ad70-68553f03ab89_1/,k.1757_Google_Ads_Optimization_Illustration_using_Google_colo_99cd9377-16a8-44af-ad70-68553f03ab89_1,media,inherit,467,,0
https://regtekconsulting.com/google-ads/k-1757_google_ads_optimization_illustration_using_google_colo_3fc5f2bc-1ed0-450b-8789-78af969b471c_0/,k.1757_Google_Ads_Optimization_Illustration_using_Google_colo_3fc5f2bc-1ed0-450b-8789-78af969b471c_0,media,inherit,466,,0
https://regtekconsulting.com/?attachment_id=333,cropped-Regtek-Consulting-Logo-1.png,media,inherit,333,,0
https://regtekconsulting.com/home/positive-graph-transparent-3/,Positive Graph &#8211; Transparent,media,inherit,295,,0
https://regtekconsulting.com/website-design/k-1757_website_design_optimization_illustration_-ar_21_-sty_671346ac-4968-4add-a566-e273f4d00ac8_1-2/,k.1757_Website_Design_Optimization_Illustration_&#8211;ar_21_&#8211;sty_671346ac-4968-4add-a566-e273f4d00ac8_1,media,inherit,283,,0
https://regtekconsulting.com/services/k-1757_modern_minimalist_representation_of_business_growth_-_b678dd3d-0d6d-4552-bca2-d82189c48117_0/,k.1757_Modern_minimalist_representation_of_business_growth_&#8211;_b678dd3d-0d6d-4552-bca2-d82189c48117_0,media,inherit,273,,0
https://regtekconsulting.com/website-design/k-1757_website_design_optimization_illustration_-ar_21_-sty_671346ac-4968-4add-a566-e273f4d00ac8_1/,k.1757_Website_Design_Optimization_Illustration_&#8211;ar_21_&#8211;sty_671346ac-4968-4add-a566-e273f4d00ac8_1,media,inherit,269,,0
https://regtekconsulting.com/meta-ads/k-1757_meta_ads_optimization_illustration_using_facebook_colors_2c54d116-dfb6-419c-ba0f-424555969aa6-transparent/,k.1757_Meta_Ads_Optimization_Illustration_using_facebook_colors_2c54d116-dfb6-419c-ba0f-424555969aa6 transparent,media,inherit,260,,0
https://regtekconsulting.com/meta-ads/k-1757_meta_ads_optimization_illustration_using_facebook_colo_6c3b7099-dbad-4518-86b4-7f4f14fb0c0e_1/,k.1757_Meta_Ads_Optimization_Illustration_using_facebook_colo_6c3b7099-dbad-4518-86b4-7f4f14fb0c0e_1,media,inherit,258,,0
https://regtekconsulting.com/meta-ads/medispa-roas-increase/,Medispa ROAS Increase,media,inherit,241,,0
https://regtekconsulting.com/meta-ads/medispa-increase-2/,Medispa Increase,media,inherit,240,,0
https://regtekconsulting.com/meta-ads/medispa-increase/,Medispa Increase,media,inherit,239,,0
https://regtekconsulting.com/meta-ads/meta-ads-management/,Meta Ads Management,media,inherit,234,,0
https://regtekconsulting.com/google-ads/digitalmarketingforpromotionofproductswithsocialmediaemail/,"Digital,Marketing,For,Promotion,Of,Products,With,Social,Media,,Email,",media,inherit,227,,0
https://regtekconsulting.com/?attachment_id=210,cropped-Regtek-Consulting-Logo.png,media,inherit,210,,0
https://regtekconsulting.com/?attachment_id=175,Regtek Consulting Logo,media,inherit,175,,0
https://regtekconsulting.com/website-design/k-1757_website_design_optimization_illustration_dark_teal_the_c0460a0f-d2a4-4a3c-bad3-3dea3dd3ae15_1-2-copy/,k.1757_Website_Design_Optimization_Illustration_dark_teal_the_c0460a0f-d2a4-4a3c-bad3-3dea3dd3ae15_1 (2) copy,media,inherit,166,,0
https://regtekconsulting.com/website-design/k-1757_website_design_optimization_illustration_dark_teal_the_c0460a0f-d2a4-4a3c-bad3-3dea3dd3ae15_1-1/,k.1757_Website_Design_Optimization_Illustration_dark_teal_the_c0460a0f-d2a4-4a3c-bad3-3dea3dd3ae15_1 (1),media,inherit,162,,0
https://regtekconsulting.com/?attachment_id=157,Regtek Consulting Logo with Teal Consulting,media,inherit,157,,0
https://regtekconsulting.com/?attachment_id=156,Regtek Consulting Logo with Teal Consulting,media,inherit,156,,0
https://regtekconsulting.com/home/gemini_generated_image_bv7corbv7corbv7c/,Gemini_Generated_Image_bv7corbv7corbv7c,media,inherit,122,,0
https://regtekconsulting.com/home/derm-leads/,Derm Leads,media,inherit,120,,0
https://regtekconsulting.com/home/k-1757_background_for_a_marketing_company_website_-ar_21_-s_17733e80-30ca-4e52-92d2-a68d086aacc9_2-1/,k.1757_background_for_a_marketing_company_website_&#8211;ar_21_&#8211;s_17733e80-30ca-4e52-92d2-a68d086aacc9_2 (1),media,inherit,115,,0
https://regtekconsulting.com/home/k-1757_background_for_a_marketing_company_website_-ar_21_-s_17733e80-30ca-4e52-92d2-a68d086aacc9_2-1-copy-2/,k.1757_background_for_a_marketing_company_website_&#8211;ar_21_&#8211;s_17733e80-30ca-4e52-92d2-a68d086aacc9_2 (1) copy,media,inherit,113,,0
https://regtekconsulting.com/home/k-1757_background_for_a_marketing_company_website_-ar_21_-s_17733e80-30ca-4e52-92d2-a68d086aacc9_2-1-copy/,k.1757_background_for_a_marketing_company_website_&#8211;ar_21_&#8211;s_17733e80-30ca-4e52-92d2-a68d086aacc9_2 (1) copy,media,inherit,112,,0
https://regtekconsulting.com/home/positive-graph-transparent-2/,Positive Graph &#8211; Transparent,media,inherit,98,,0
https://regtekconsulting.com/home/positive-graph-transparent/,Positive Graph &#8211; Transparent,media,inherit,97,,0
https://regtekconsulting.com/home/background-white-overlay/,Background White Overlay,media,inherit,96,,0
https://regtekconsulting.com/home/k-1757_illustrated_computer_graph_showing_positive_growth_for_370d763c-dde4-4833-aaa5-be7720ba5305_2/,k.1757_illustrated_computer_graph_showing_positive_growth_for_370d763c-dde4-4833-aaa5-be7720ba5305_2,media,inherit,95,,0
https://regtekconsulting.com/home/k-1757_background_for_a_marketing_company_website_-ar_21_-s_17733e80-30ca-4e52-92d2-a68d086aacc9_2/,k.1757_background_for_a_marketing_company_website_&#8211;ar_21_&#8211;s_17733e80-30ca-4e52-92d2-a68d086aacc9_2,media,inherit,94,,0
https://regtekconsulting.com/google-ads/k-1757_digital_marketing_dashboard_google_ads_-v_7_7586e10e-25f2-4289-8b88-c3098806b739_1/,k.1757_digital_marketing_dashboard_google_ads_&#8211;v_7_7586e10e-25f2-4289-8b88-c3098806b739_1,media,inherit,81,,0
https://regtekconsulting.com/home/social_k-1757_technologically_advanced_graph_increasing_-ar_11_-mo_9d53ec6d-f42c-48d6-8a6f-23b65cb65ecb_0/,social_k.1757_technologically_advanced_graph_increasing_&#8211;ar_11_&#8211;mo_9d53ec6d-f42c-48d6-8a6f-23b65cb65ecb_0,media,inherit,70,,0
https://regtekconsulting.com/services/screencapture-limitlessjointcare-2025-10-27-13_13_30/,screencapture-limitlessjointcare-2025-10-27-13_13_30,media,inherit,64,,0
https://regtekconsulting.com/services/screencapture-psmedgroup-dermatology-2025-10-27-13_11_21/,screencapture-psmedgroup-dermatology-2025-10-27-13_11_21,media,inherit,63,,0
https://regtekconsulting.com/services/screencapture-psmedgroup-dermatology-2025-10-27-13_10_33/,screencapture-psmedgroup-dermatology-2025-10-27-13_10_33,media,inherit,62,,0
https://regtekconsulting.com/services/screencapture-menonmedispa-2025-10-27-13_09_19/,screencapture-menonmedispa-2025-10-27-13_09_19,media,inherit,61,,0
https://regtekconsulting.com/home/20250531_180453/,20250531_180453,media,inherit,57,,0
https://regtekconsulting.com/home/podiatry-leads/,Podiatry LEads,media,inherit,56,,0
https://regtekconsulting.com/?attachment_id=38,Gemini_Generated_Image_oq4q82oq4q82oq4q-gigapixel-text-shapes-2x copy,media,inherit,38,,0
https://regtekconsulting.com/?attachment_id=26,Gemini_Generated_Image_oq4q82oq4q82oq4q,media,inherit,26,,0
https://regtekconsulting.com/blog/category/article/,,categories,,5,0,0
https://regtekconsulting.com/blog/category/case-studies-results/,,categories,,10,0,0
https://regtekconsulting.com/blog/category/conversion-rate-optimization/,,categories,,13,0,0
https://regtekconsulting.com/blog/category/cro/,,categories,,6,0,0
https://regtekconsulting.com/blog/category/general/,,categories,,8,0,0
https://regtekconsulting.com/blog/category/google-ads/,,categories,,12,0,0
https://regtekconsulting.com/blog/category/healthcare-marketing/,,categories,,11,0,0
https://regtekconsulting.com/blog/category/local-seo/,,categories,,14,0,0
https://regtekconsulting.com/blog/category/medical-spa-marketing/,,categories,,15,0,0
https://regtekconsulting.com/blog/category/practice-growth/,,categories,,16,0,0
https://regtekconsulting.com/blog/category/uncategorized/,,categories,,1,0,0
https://regtekconsulting.com/blog/category/web-design/,,categories,,7,0,0
https://regtekconsulting.com/blog/category/website-conversion-optimization/,,categories,,9,0,0
https://regtekconsulting.com/blog/tag/conversion-rate-optimization/,,tags,,36,,0
https://regtekconsulting.com/blog/tag/cost-per-lead/,,tags,,22,,0
https://regtekconsulting.com/blog/tag/cro/,,tags,,31,,0
https://regtekconsulting.com/blog/tag/dermatology-marketing/,,tags,,25,,0
https://regtekconsulting.com/blog/tag/google-ads/,,tags,,28,,0
